timeframe,box_bars,box_max_atr,adx_min,min_rr,target_mode,allow_range,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
1m,3,4.0,20,0.3,extension,True,-190.08552713037574,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,44,7.1135062310542265,25.0,14.574066080685743,39.440849808414946,-1.0209303348226582,0.16405145737885304,21.786272496836204,100.0,78.2137275031638,-21.78627249683615,-3.5221996626747565,daily_loss 8.95%,0,"{""daily_loss"": 3004, ""gross_leverage"": 3, ""max_positions"": 41, ""sized_down"": 47}","{""AUDUSD=X"": -7.208615, ""EURUSD=X"": -0.750677, ""GBPUSD=X"": -7.233328, ""NZDUSD=X"": -6.593652}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,6,4.354838709677419,0.0,0.0,39.03430336530645,-1.3524589252546033,0.0,5.519561703885941,100.0,94.48043829611406,-5.519561703885937,-4.006133494755922,none,0,"{""sized_down"": 6}","{""AUDUSD=X"": -2.106356, ""NZDUSD=X"": -3.413206}"
1m,5,1.5,12,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.1,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.1,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.3,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.3,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.3,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,12,0.3,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.1,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.1,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,1,0.16167059616032334,0.0,0.0,79.34567085261071,-1.843197492954984,0.0,1.1556424362318012,100.0,98.8443575637682,-1.1556424362318063,-0.18683340161376458,none,0,"{""sized_down"": 1}","{""NZDUSD=X"": -1.155642}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.3,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.3,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.3,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,1.5,20,0.3,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,1,0.16167059616032334,0.0,0.0,79.34567085261071,-1.843197492954984,0.0,1.1556424362318012,100.0,98.8443575637682,-1.1556424362318063,-0.18683340161376458,none,0,"{""sized_down"": 1}","{""NZDUSD=X"": -1.155642}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,2,0.3233411923206467,50.0,9.452865480086615,90.54713451991339,-0.6520679721640046,0.1147723700421331,1.4073534522738953,100.0,98.75417183893056,-1.245828161069439,-0.20141378151341555,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": -1.407353, ""NZDUSD=X"": 0.161525}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,4,0.6466823846412934,25.0,4.558606264463622,69.93639475573634,-0.8429441917969072,0.04417378143538286,2.79604966163636,100.0,97.20395033836364,-2.796049661636352,-0.4520390156906194,none,0,"{""gross_leverage"": 1, ""sized_down"": 5}","{""AUDUSD=X"": -2.92527, ""NZDUSD=X"": 0.12922}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.1,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,8,1.2933647692825867,37.5,13.684175946152106,69.42621454161981,-0.6790702502607063,0.2387019684293902,4.230657533445741,100.0,96.65117691738267,-3.348823082617325,-0.5414062242021946,none,0,"{""sized_down"": 7}","{""AUDUSD=X"": -1.131254, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.939744}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.1,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,12,1.9400471539238802,25.0,8.894003962896138,53.231033912065996,-0.8048735089060243,0.14945198554666714,6.833592447202337,100.0,94.02427444134469,-5.975725558655299,-0.9660991135582834,none,0,"{""gross_leverage"": 1, ""sized_down"": 12}","{""AUDUSD=X"": -3.758157, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.939744}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.3,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,2,0.3233411923206467,50.0,9.452865480086615,90.54713451991339,-0.6520679721640046,0.1147723700421331,1.4073534522738953,100.0,98.75417183893056,-1.245828161069439,-0.20141378151341555,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": -1.407353, ""NZDUSD=X"": 0.161525}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.3,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,4,0.6466823846412934,25.0,4.558606264463622,69.93639475573634,-0.8429441917969072,0.04417378143538286,2.79604966163636,100.0,97.20395033836364,-2.796049661636352,-0.4520390156906194,none,0,"{""gross_leverage"": 1, ""sized_down"": 5}","{""AUDUSD=X"": -2.92527, ""NZDUSD=X"": 0.12922}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.3,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,8,1.2933647692825867,37.5,13.684175946152106,69.42621454161981,-0.6790702502607063,0.2387019684293902,4.230657533445741,100.0,96.65117691738267,-3.348823082617325,-0.5414062242021946,none,0,"{""sized_down"": 7}","{""AUDUSD=X"": -1.131254, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.939744}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,12,0.3,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,12,1.9400471539238802,25.0,8.894003962896138,53.231033912065996,-0.8048735089060243,0.14945198554666714,6.833592447202337,100.0,94.02427444134469,-5.975725558655299,-0.9660991135582834,none,0,"{""gross_leverage"": 1, ""sized_down"": 12}","{""AUDUSD=X"": -3.758157, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.939744}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,2,0.3233411923206467,50.0,9.452865480086615,90.54713451991339,-0.6520679721640046,0.1147723700421331,1.4073534522738953,100.0,98.75417183893056,-1.245828161069439,-0.20141378151341555,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": -1.407353, ""NZDUSD=X"": 0.161525}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,6,0.9700235769619401,16.666666666666664,3.005258587173032,56.350943656364606,-1.3647579932504945,0.028250178713727855,4.4449183688842595,100.0,95.55508163111574,-4.444918368884253,-0.7186126025814893,none,0,"{""gross_leverage"": 1, ""sized_down"": 7}","{""AUDUSD=X"": -2.92527, ""GBPUSD=X"": -0.72654, ""NZDUSD=X"": -0.793109}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.1,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,7,1.1316941731222634,42.857142857142854,15.821692226262684,74.95457695909742,-0.6499989308136948,0.2552214911460834,3.9485354319144434,100.0,96.93589677078386,-3.0641032292161414,-0.49537539576414547,none,0,"{""sized_down"": 6}","{""AUDUSD=X"": -1.131254, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.655024}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.1,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,18,2.91007073088582,22.22222222222222,9.000781913382,45.21502645230549,-0.9499457005076564,0.1459500097615422,9.043932440914073,100.0,91.20719673803904,-8.792803261960954,-1.421537745281663,none,0,"{""gross_leverage"": 1, ""sized_down"": 18}","{""AUDUSD=X"": -3.48091, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -2.400485, ""NZDUSD=X"": -3.556099}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.3,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,2,0.3233411923206467,50.0,9.452865480086615,90.54713451991339,-0.6520679721640046,0.1147723700421331,1.4073534522738953,100.0,98.75417183893056,-1.245828161069439,-0.20141378151341555,none,0,"{""sized_down"": 2}","{""AUDUSD=X"": -1.407353, ""NZDUSD=X"": 0.161525}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.3,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,6,0.9700235769619401,16.666666666666664,3.005258587173032,56.350943656364606,-1.3647579932504945,0.028250178713727855,4.4449183688842595,100.0,95.55508163111574,-4.444918368884253,-0.7186126025814893,none,0,"{""gross_leverage"": 1, ""sized_down"": 7}","{""AUDUSD=X"": -2.92527, ""GBPUSD=X"": -0.72654, ""NZDUSD=X"": -0.793109}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.3,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,7,1.1316941731222634,42.857142857142854,15.821692226262684,74.95457695909742,-0.6499989308136948,0.2552214911460834,3.9485354319144434,100.0,96.93589677078386,-3.0641032292161414,-0.49537539576414547,none,0,"{""sized_down"": 6}","{""AUDUSD=X"": -1.131254, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -0.922516, ""NZDUSD=X"": -1.655024}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,2.5,20,0.3,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,18,2.91007073088582,22.22222222222222,9.000781913382,45.21502645230549,-0.9499457005076564,0.1459500097615422,9.043932440914073,100.0,91.20719673803904,-8.792803261960954,-1.421537745281663,none,0,"{""gross_leverage"": 1, ""sized_down"": 18}","{""AUDUSD=X"": -3.48091, ""EURUSD=X"": 0.64469, ""GBPUSD=X"": -2.400485, ""NZDUSD=X"": -3.556099}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,17,2.7484001347254967,35.294117647058826,17.309486143904902,58.700033278788176,-0.8578842969963261,0.23170844042013714,9.523535475337537,100.0,91.34376363328482,-8.656236366715202,-1.399458893911518,max_positions,0,"{""gross_leverage"": 1, ""max_positions"": 22, ""sized_down"": 17}","{""AUDUSD=X"": -3.408704, ""GBPUSD=X"": -3.305036, ""NZDUSD=X"": -1.942497}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,33,5.335129673290671,27.27272727272727,15.067272656322814,44.21788325438681,-1.0162176436151371,0.2341444854766775,15.719957205738721,100.0,84.28004279426128,-15.719957205738725,-2.54145485306655,none,0,"{""gross_leverage"": 5, ""sized_down"": 37}","{""AUDUSD=X"": -4.089219, ""GBPUSD=X"": -4.92769, ""NZDUSD=X"": -6.703048}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.1,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,28,4.526776692489054,21.428571428571427,10.212321701189422,39.53894707927388,-1.0742721790854985,0.17932749779355572,16.12255215870643,100.0,84.71509314962825,-15.284906850371764,-2.471120002754613,daily_loss 9.05%,0,"{""daily_loss"": 1138, ""gross_leverage"": 2, ""sized_down"": 29}","{""AUDUSD=X"": -3.466042, ""EURUSD=X"": -0.557891, ""GBPUSD=X"": -7.354776, ""NZDUSD=X"": -3.906198}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.1,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,53,8.568541596497138,24.528301886792452,14.932762711854577,37.56681506217008,-0.9913080356528827,0.2105859170712113,25.578355610370224,100.0,74.42164438962978,-25.57835561037019,-4.135268000329299,daily_loss 8.33%,0,"{""daily_loss"": 3802, ""gross_leverage"": 10, ""sized_down"": 62}","{""AUDUSD=X"": -8.741147, ""EURUSD=X"": -1.910669, ""GBPUSD=X"": -5.243006, ""NZDUSD=X"": -9.683534}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,2,1.4516129032258065,0.0,0.0,65.76280471103807,-1.6370694741625922,0.0,2.741617528881264,100.0,97.25838247111874,-2.741617528881266,-1.989883690317048,none,0,"{""sized_down"": 2}","{""NZDUSD=X"": -2.741618}"
1m,5,4.0,12,0.3,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,17,2.7484001347254967,35.294117647058826,17.309486143904902,58.700033278788176,-0.8578842969963261,0.23170844042013714,9.523535475337537,100.0,91.34376363328482,-8.656236366715202,-1.399458893911518,max_positions,0,"{""gross_leverage"": 1, ""max_positions"": 22, ""sized_down"": 17}","{""AUDUSD=X"": -3.408704, ""GBPUSD=X"": -3.305036, ""NZDUSD=X"": -1.942497}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.3,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,33,5.335129673290671,27.27272727272727,15.067272656322814,44.21788325438681,-1.0162176436151371,0.2341444854766775,15.719957205738721,100.0,84.28004279426128,-15.719957205738725,-2.54145485306655,none,0,"{""gross_leverage"": 5, ""sized_down"": 37}","{""AUDUSD=X"": -4.089219, ""GBPUSD=X"": -4.92769, ""NZDUSD=X"": -6.703048}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.3,extension,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,28,4.526776692489054,21.428571428571427,10.212321701189422,39.53894707927388,-1.0742721790854985,0.17932749779355572,16.12255215870643,100.0,84.71509314962825,-15.284906850371764,-2.471120002754613,daily_loss 9.05%,0,"{""daily_loss"": 1138, ""gross_leverage"": 2, ""sized_down"": 29}","{""AUDUSD=X"": -3.466042, ""EURUSD=X"": -0.557891, ""GBPUSD=X"": -7.354776, ""NZDUSD=X"": -3.906198}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,12,0.3,extension,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,53,8.568541596497138,24.528301886792452,14.932762711854577,37.56681506217008,-0.9913080356528827,0.2105859170712113,25.578355610370224,100.0,74.42164438962978,-25.57835561037019,-4.135268000329299,daily_loss 8.33%,0,"{""daily_loss"": 3802, ""gross_leverage"": 10, ""sized_down"": 62}","{""AUDUSD=X"": -8.741147, ""EURUSD=X"": -1.910669, ""GBPUSD=X"": -5.243006, ""NZDUSD=X"": -9.683534}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,2,1.4516129032258065,0.0,0.0,65.76280471103807,-1.6370694741625922,0.0,2.741617528881264,100.0,97.25838247111874,-2.741617528881266,-1.989883690317048,none,0,"{""sized_down"": 2}","{""NZDUSD=X"": -2.741618}"
1m,5,4.0,20,0.1,opposite,False,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,13,2.1017177500842035,38.46153846153847,17.70944658123682,64.47751902773146,-0.7100606563455674,0.3265867509844412,6.8020406170416825,100.0,94.40048562628871,-5.599514373711284,-0.9052768270062029,none,0,"{""gross_leverage"": 2, ""sized_down"": 14}","{""AUDUSD=X"": -2.305461, ""GBPUSD=X"": -1.084386, ""NZDUSD=X"": -2.209668}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,{},{}
1m,5,4.0,20,0.1,opposite,True,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,43,6.951835634893904,30.23255813953488,18.601827946182873,45.10564575240983,-0.9925890756096487,0.27872571464171697,18.548338705473085,100.0,81.45166129452691,-18.548338705473093,-2.998720976297435,max_positions,0,"{""gross_leverage"": 5, ""max_positions"": 3, ""sized_down"": 46}","{""AUDUSD=X"": -4.353724, ""GBPUSD=X"": -6.725123, ""NZDUSD=X"": -7.469491}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,3,2.1774193548387095,0.0,0.0,56.15060804490177,-1.810346502693032,0.0,3.712808805704213,100.0,96.28719119429579,-3.7128088057042055,-2.6947805847853106,none,0,"{""sized_down"": 3}","{""NZDUSD=X"": -3.712809}"
