timeframe,adx_min,regime_mode,z_atr,rsi_edge,distance_mode,sl_value,tp_value,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
5m,12,range,0.75,45,atr,2.0,1.5,-138.51044673245286,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,99,2.0046403712296983,50.505050505050505,40.82299868548984,60.149370472516274,-0.3563349733655344,0.4105282109537901,30.41151385341399,100.0,69.588486146586,-30.411513853413947,-0.6157994789976248,max_drawdown 30.41%,0,"{""daily_loss"": 552, ""gross_leverage"": 31, ""max_drawdown"": 30209, ""max_positions"": 43, ""sized_down"": 98}","{""AUDUSD=X"": -4.82974, ""EURUSD=X"": -6.277647, ""GBPUSD=X"": -10.687785, ""NZDUSD=X"": -8.616342}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,92,5.8322694254897645,50.0,39.989654939501506,60.010345060498494,-0.3263382208152635,0.38504660235392624,30.137234458104224,100.0,71.36111905830363,-28.63888094169635,-1.8155398880054037,max_drawdown 30.14%,0,"{""daily_loss"": 348, ""gross_leverage"": 55, ""max_drawdown"": 4005, ""max_positions"": 27, ""sized_down"": 119}","{""AUDUSD=X"": -4.300469, ""EURUSD=X"": -8.326776, ""GBPUSD=X"": -10.363865, ""NZDUSD=X"": -5.647772}"
5m,12,range,0.75,45,atr,5.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,53,1.0731913098502426,81.13207547169812,68.64128355267498,89.41478805685044,-0.027944006797458235,0.6868383596529234,4.247742551912006,100.0,98.24966850740563,-1.7503314925943732,-0.03544227447565067,max_positions,0,"{""max_positions"": 28, ""min_units"": 48}","{""AUDUSD=X"": -0.661218, ""NZDUSD=X"": -1.089113}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,9,0.5705480959718248,55.55555555555556,26.66473457440297,81.1224570528086,-0.0995443960981059,0.23463623405212955,1.4713558652527619,100.0,98.64997041004052,-1.3500295899594899,-0.0855840902285567,max_positions,0,"{""max_positions"": 10, ""min_units"": 1}","{""AUDUSD=X"": 0.124073, ""NZDUSD=X"": -1.474103}"
5m,12,range,0.75,45,atr,5.0,1.0,-113.32414989030393,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,163,3.300569500105463,58.895705521472394,51.22204610243962,66.1597100063486,-0.12038746058848475,0.3066322171583734,24.210364740668876,100.0,76.12066457799574,-23.879335422004225,-0.4835300992432832,max_positions,0,"{""max_positions"": 160, ""min_units"": 119}","{""AUDUSD=X"": -9.798773, ""EURUSD=X"": -4.957316, ""GBPUSD=X"": -1.991776, ""NZDUSD=X"": -7.13147}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,56,3.5500770416024654,60.71428571428571,47.6331653784818,72.41977438248716,-0.11514005363009445,0.2654633305244663,12.124136522976862,100.0,88.68736240438035,-11.312637595619615,-0.7171559822888948,max_positions,0,"{""max_positions"": 41, ""min_units"": 13}","{""AUDUSD=X"": 0.862282, ""EURUSD=X"": -1.140435, ""GBPUSD=X"": -2.503751, ""NZDUSD=X"": -8.530734}"
5m,12,range,0.75,45,atr,5.0,1.5,-117.20231733169315,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,164,3.320818392744147,54.87804878048781,47.23722558821487,62.295572001893916,-0.1462293197768765,0.36844856597775144,30.65461352732108,100.0,69.56228236624096,-30.437717633759014,-0.6163300765325597,max_drawdown 30.65%,0,"{""gross_leverage"": 1, ""max_drawdown"": 21429, ""max_positions"": 190, ""min_units"": 43, ""sized_down"": 2}","{""AUDUSD=X"": -7.108462, ""EURUSD=X"": -6.509309, ""GBPUSD=X"": -9.968771, ""NZDUSD=X"": -6.851176}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,129,8.177856042262823,58.139534883720934,49.51152776854113,66.29677324559901,-0.10946259309806307,0.4140055814048965,21.56512930941487,100.0,80.02538368667892,-19.97461631332104,-1.2662754783703412,max_positions,0,"{""gross_leverage"": 2, ""max_positions"": 164, ""min_units"": 23, ""sized_down"": 3}","{""AUDUSD=X"": -5.584373, ""EURUSD=X"": -3.495642, ""GBPUSD=X"": -3.470105, ""NZDUSD=X"": -7.424497}"
5m,12,range,0.75,45,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 126}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 17}",{}
5m,12,range,0.75,45,atr,10.0,1.0,-102.47323606353261,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,52,1.052942417211559,59.61538461538461,46.06733176249609,71.8404645757177,-0.056458729821262994,0.28621970245597644,5.588688748148705,100.0,94.69192345806553,-5.308076541934439,-0.10748267201554655,max_positions,0,"{""max_positions"": 18, ""min_units"": 288}","{""AUDUSD=X"": -0.878523, ""NZDUSD=X"": -4.429553}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,29,1.838432753686991,72.41379310344827,54.28252365556403,85.30141866149725,-0.038362767767132204,0.44338573650092544,2.2492500480554307,100.0,98.0302857492653,-1.9697142507347156,-0.1248685239294735,max_positions,0,"{""max_positions"": 2, ""min_units"": 56}","{""AUDUSD=X"": 0.206206, ""NZDUSD=X"": -2.175921}"
5m,12,range,0.75,45,atr,10.0,1.5,-110.1057979050119,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,159,3.219573929550728,52.20125786163522,44.4769134449836,59.821742426734716,-0.0935019517758141,0.28544064329674645,21.103219705714373,100.0,78.93382069264135,-21.066179307358702,-0.4265668031019691,max_positions,0,"{""max_positions"": 118, ""min_units"": 515}","{""AUDUSD=X"": -7.848794, ""NZDUSD=X"": -13.217386}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,74,4.691173233546115,62.16216216216216,50.771248926915305,72.35263341877133,-0.05303115435892114,0.46923630704949176,6.55436624513617,100.0,93.88437412943145,-6.115625870568539,-0.38769541068099034,max_positions,0,"{""max_positions"": 46, ""min_units"": 122}","{""AUDUSD=X"": -3.679589, ""NZDUSD=X"": -2.436037}"
5m,12,trend,0.25,40,atr,2.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,89,1.8021514448428602,53.93258426966292,43.6292717570131,63.91045181517867,-0.30259303880418276,0.2466998588549398,30.074993184973835,100.0,69.92500681502617,-30.074993184973835,-0.6089853081116828,max_drawdown 30.07%,0,"{""gross_leverage"": 8, ""max_drawdown"": 13685, ""max_positions"": 60, ""sized_down"": 25}","{""AUDUSD=X"": -15.777676, ""EURUSD=X"": -2.608527, ""GBPUSD=X"": -5.063833, ""NZDUSD=X"": -6.624958}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,6,0.3803653973145499,16.666666666666664,3.005258587173032,56.350943656364606,-0.840684389588953,0.03526930234016692,7.60242172049925,100.0,92.6459919326649,-7.3540080673351,-0.46620170006438666,max_positions,0,"{""max_positions"": 3, ""min_units"": 1, ""sized_down"": 1}","{""AUDUSD=X"": -3.109313, ""EURUSD=X"": -1.081647, ""GBPUSD=X"": -1.166548, ""NZDUSD=X"": -1.996501}"
5m,12,trend,0.25,40,atr,2.0,1.0,-136.88058364242355,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,72,1.4579202699852352,48.61111111111111,37.43248074300839,59.930444089801036,-0.3326504855968425,0.2518727601100336,30.096569917371184,100.0,69.90343008262882,-30.096569917371134,-0.6094222130494894,max_drawdown 30.10%,0,"{""daily_loss"": 672, ""gross_leverage"": 25, ""max_drawdown"": 30673, ""max_positions"": 34, ""sized_down"": 44}","{""AUDUSD=X"": -14.970105, ""EURUSD=X"": -6.408133, ""GBPUSD=X"": -4.104123, ""NZDUSD=X"": -4.614209}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,52,3.296500110059432,69.23076923076923,55.730155067781126,80.08543760864647,-0.21234591775785636,0.3731231412176808,15.430225818157595,100.0,84.69421257053054,-15.30578742946951,-0.9702986528037021,max_positions,0,"{""gross_leverage"": 11, ""max_positions"": 7, ""min_units"": 1, ""sized_down"": 36}","{""AUDUSD=X"": -4.671685, ""EURUSD=X"": 0.762901, ""GBPUSD=X"": -6.01348, ""NZDUSD=X"": -5.383523}"
5m,12,trend,0.25,40,atr,2.0,1.5,-143.20199938373383,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,95,1.9236448006749631,46.31578947368421,36.627474206594215,56.29048746136747,-0.30021916640502083,0.36625652027244865,31.936840446085448,100.0,68.31533176149563,-31.68466823850428,-0.6415794454537884,max_drawdown 31.17%,0,"{""daily_loss"": 480, ""gross_leverage"": 44, ""max_drawdown"": 32652, ""max_positions"": 46, ""sized_down"": 94}","{""AUDUSD=X"": -18.902168, ""EURUSD=X"": -3.358367, ""GBPUSD=X"": -4.478206, ""NZDUSD=X"": -4.945927}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,70,4.437596302003081,50.0,38.59551898733622,61.40448101266378,-0.39351498728783524,0.30587465255711477,30.611246008871916,100.0,69.38875399112808,-30.611246008871877,-1.9405764584096634,max_drawdown 30.61%,0,"{""daily_loss"": 608, ""gross_leverage"": 28, ""max_drawdown"": 5825, ""max_positions"": 26, ""min_units"": 1, ""sized_down"": 73}","{""AUDUSD=X"": -12.691824, ""EURUSD=X"": -0.004026, ""GBPUSD=X"": -10.58983, ""NZDUSD=X"": -7.325566}"
5m,12,trend,0.25,40,atr,5.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,69,1.3971735920691837,53.62318840579711,41.97820076036184,64.88600870236277,-0.15275582302030352,0.1904532736399602,14.27166677485503,100.0,86.08223345041255,-13.917766549587471,-0.28181936063286167,max_positions,0,"{""max_positions"": 98, ""min_units"": 68}","{""AUDUSD=X"": -8.48454, ""NZDUSD=X"": -5.433226}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.4632165299731741,0.02975235531323625,2.257572594646305,100.0,97.80812326533459,-2.1918767346654144,-0.13895234417425475,none,0,"{""min_units"": 4}","{""AUDUSD=X"": -1.083598, ""NZDUSD=X"": -1.108279}"
5m,12,trend,0.25,40,atr,5.0,1.0,-121.27547657106683,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,145,2.9360894326091542,51.03448275862069,42.97671411640899,59.03885142440755,-0.1781727938707512,0.22912349812214367,30.143616839392024,100.0,69.96408501608074,-30.0359149839192,-0.6081940178140146,max_drawdown 30.14%,0,"{""max_drawdown"": 9825, ""max_positions"": 147, ""min_units"": 120}","{""AUDUSD=X"": -17.012713, ""EURUSD=X"": -0.600638, ""GBPUSD=X"": 0.436315, ""NZDUSD=X"": -12.858879}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,40,2.5357693154303322,72.5,57.16474916687543,83.89214656685692,-0.07367175389233475,0.36221974412421376,5.627268782343435,100.0,94.37273121765656,-5.627268782343436,-0.35673638769863736,max_positions,0,"{""max_positions"": 20, ""min_units"": 22}","{""AUDUSD=X"": -2.312941, ""EURUSD=X"": -0.056718, ""GBPUSD=X"": -0.956835, ""NZDUSD=X"": -2.300774}"
5m,12,trend,0.25,40,atr,5.0,1.5,-119.769365596413,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,153,3.098080573718625,47.712418300653596,39.951242618091584,55.58565575580923,-0.16421628968950644,0.3316422635344828,30.145798573288946,100.0,70.34002985886116,-29.65997014113882,-0.6005815510544878,max_drawdown 30.15%,0,"{""gross_leverage"": 5, ""max_drawdown"": 26069, ""max_positions"": 208, ""min_units"": 72, ""sized_down"": 14}","{""AUDUSD=X"": -10.643526, ""EURUSD=X"": -4.674423, ""GBPUSD=X"": -8.002443, ""NZDUSD=X"": -6.339577}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,117,7.417125247633722,50.427350427350426,41.49915202820629,59.32837756425193,-0.1652903938903579,0.2891580869709145,25.476394454751162,100.0,74.52360554524884,-25.476394454751105,-1.6150564831539331,max_positions,0,"{""gross_leverage"": 1, ""max_positions"": 147, ""min_units"": 27, ""sized_down"": 4}","{""AUDUSD=X"": -7.80025, ""EURUSD=X"": -4.92954, ""GBPUSD=X"": -6.728079, ""NZDUSD=X"": -6.018525}"
5m,12,trend,0.25,40,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 155}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 9}",{}
5m,12,trend,0.25,40,atr,10.0,1.0,-104.11800316591908,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,49,0.9921957392955073,59.183673469387756,45.24706997204626,71.78496539402894,-0.06938432066091138,0.2550720092413653,6.2517767215939255,100.0,94.21894743442546,-5.781052565574535,-0.11705991273890642,max_positions,0,"{""max_positions"": 2, ""min_units"": 325}","{""AUDUSD=X"": -0.506689, ""NZDUSD=X"": -5.274364}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,23,1.4580673563724411,73.91304347826086,53.52960945624944,87.45155411075103,-0.031450042098390314,0.4832781988788712,1.4454845007830244,100.0,98.68334687914145,-1.316653120858566,-0.08346821457346841,none,0,"{""min_units"": 47}","{""AUDUSD=X"": -0.800283, ""NZDUSD=X"": -0.51637}"
5m,12,trend,0.25,40,atr,10.0,1.5,-107.45289801986719,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,157,3.17907614427336,51.59235668789809,43.8308661025277,59.277782406315794,-0.07595762021657602,0.32782177100186893,18.06786369593095,100.0,82.33222068429001,-17.667779315709954,-0.3577529665277696,max_positions,0,"{""max_positions"": 120, ""min_units"": 574}","{""AUDUSD=X"": -9.073585, ""NZDUSD=X"": -8.594194}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,57,3.613471274488224,50.877192982456144,38.25968032903235,63.38393193625982,-0.07448444412457672,0.3340858024949453,6.615213751622832,100.0,93.38478624837717,-6.6152137516228775,-0.4193664011594516,max_positions,0,"{""max_positions"": 32, ""min_units"": 107}","{""AUDUSD=X"": -5.375838, ""NZDUSD=X"": -1.239375}"
5m,12,trend,0.25,45,atr,2.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,89,1.8021514448428602,53.93258426966292,43.6292717570131,63.91045181517867,-0.30259303880418276,0.2466998588549398,30.074993184973835,100.0,69.92500681502617,-30.074993184973835,-0.6089853081116828,max_drawdown 30.07%,0,"{""gross_leverage"": 8, ""max_drawdown"": 13685, ""max_positions"": 60, ""sized_down"": 25}","{""AUDUSD=X"": -15.777676, ""EURUSD=X"": -2.608527, ""GBPUSD=X"": -5.063833, ""NZDUSD=X"": -6.624958}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,6,0.3803653973145499,16.666666666666664,3.005258587173032,56.350943656364606,-0.840684389588953,0.03526930234016692,7.60242172049925,100.0,92.6459919326649,-7.3540080673351,-0.46620170006438666,max_positions,0,"{""max_positions"": 3, ""min_units"": 1, ""sized_down"": 1}","{""AUDUSD=X"": -3.109313, ""EURUSD=X"": -1.081647, ""GBPUSD=X"": -1.166548, ""NZDUSD=X"": -1.996501}"
5m,12,trend,0.25,45,atr,2.0,1.0,-136.88058364242355,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,72,1.4579202699852352,48.61111111111111,37.43248074300839,59.930444089801036,-0.3326504855968425,0.2518727601100336,30.096569917371184,100.0,69.90343008262882,-30.096569917371134,-0.6094222130494894,max_drawdown 30.10%,0,"{""daily_loss"": 672, ""gross_leverage"": 25, ""max_drawdown"": 30673, ""max_positions"": 34, ""sized_down"": 44}","{""AUDUSD=X"": -14.970105, ""EURUSD=X"": -6.408133, ""GBPUSD=X"": -4.104123, ""NZDUSD=X"": -4.614209}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,52,3.296500110059432,69.23076923076923,55.730155067781126,80.08543760864647,-0.21234591775785636,0.3731231412176808,15.430225818157595,100.0,84.69421257053054,-15.30578742946951,-0.9702986528037021,max_positions,0,"{""gross_leverage"": 11, ""max_positions"": 7, ""min_units"": 1, ""sized_down"": 36}","{""AUDUSD=X"": -4.671685, ""EURUSD=X"": 0.762901, ""GBPUSD=X"": -6.01348, ""NZDUSD=X"": -5.383523}"
5m,12,trend,0.25,45,atr,2.0,1.5,-143.20199938373383,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,95,1.9236448006749631,46.31578947368421,36.627474206594215,56.29048746136747,-0.30021916640502083,0.36625652027244865,31.936840446085448,100.0,68.31533176149563,-31.68466823850428,-0.6415794454537884,max_drawdown 31.17%,0,"{""daily_loss"": 480, ""gross_leverage"": 44, ""max_drawdown"": 32652, ""max_positions"": 46, ""sized_down"": 94}","{""AUDUSD=X"": -18.902168, ""EURUSD=X"": -3.358367, ""GBPUSD=X"": -4.478206, ""NZDUSD=X"": -4.945927}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,70,4.437596302003081,50.0,38.59551898733622,61.40448101266378,-0.39351498728783524,0.30587465255711477,30.611246008871916,100.0,69.38875399112808,-30.611246008871877,-1.9405764584096634,max_drawdown 30.61%,0,"{""daily_loss"": 608, ""gross_leverage"": 28, ""max_drawdown"": 5825, ""max_positions"": 26, ""min_units"": 1, ""sized_down"": 73}","{""AUDUSD=X"": -12.691824, ""EURUSD=X"": -0.004026, ""GBPUSD=X"": -10.58983, ""NZDUSD=X"": -7.325566}"
5m,12,trend,0.25,45,atr,5.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,69,1.3971735920691837,53.62318840579711,41.97820076036184,64.88600870236277,-0.15275582302030352,0.1904532736399602,14.27166677485503,100.0,86.08223345041255,-13.917766549587471,-0.28181936063286167,max_positions,0,"{""max_positions"": 98, ""min_units"": 68}","{""AUDUSD=X"": -8.48454, ""NZDUSD=X"": -5.433226}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.4632165299731741,0.02975235531323625,2.257572594646305,100.0,97.80812326533459,-2.1918767346654144,-0.13895234417425475,none,0,"{""min_units"": 4}","{""AUDUSD=X"": -1.083598, ""NZDUSD=X"": -1.108279}"
5m,12,trend,0.25,45,atr,5.0,1.0,-121.27547657106683,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,145,2.9360894326091542,51.03448275862069,42.97671411640899,59.03885142440755,-0.1781727938707512,0.22912349812214367,30.143616839392024,100.0,69.96408501608074,-30.0359149839192,-0.6081940178140146,max_drawdown 30.14%,0,"{""max_drawdown"": 9825, ""max_positions"": 147, ""min_units"": 120}","{""AUDUSD=X"": -17.012713, ""EURUSD=X"": -0.600638, ""GBPUSD=X"": 0.436315, ""NZDUSD=X"": -12.858879}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,40,2.5357693154303322,72.5,57.16474916687543,83.89214656685692,-0.07367175389233475,0.36221974412421376,5.627268782343435,100.0,94.37273121765656,-5.627268782343436,-0.35673638769863736,max_positions,0,"{""max_positions"": 20, ""min_units"": 22}","{""AUDUSD=X"": -2.312941, ""EURUSD=X"": -0.056718, ""GBPUSD=X"": -0.956835, ""NZDUSD=X"": -2.300774}"
5m,12,trend,0.25,45,atr,5.0,1.5,-119.769365596413,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,153,3.098080573718625,47.712418300653596,39.951242618091584,55.58565575580923,-0.16421628968950644,0.3316422635344828,30.145798573288946,100.0,70.34002985886116,-29.65997014113882,-0.6005815510544878,max_drawdown 30.15%,0,"{""gross_leverage"": 5, ""max_drawdown"": 26069, ""max_positions"": 208, ""min_units"": 72, ""sized_down"": 14}","{""AUDUSD=X"": -10.643526, ""EURUSD=X"": -4.674423, ""GBPUSD=X"": -8.002443, ""NZDUSD=X"": -6.339577}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,117,7.417125247633722,50.427350427350426,41.49915202820629,59.32837756425193,-0.1652903938903579,0.2891580869709145,25.476394454751162,100.0,74.52360554524884,-25.476394454751105,-1.6150564831539331,max_positions,0,"{""gross_leverage"": 1, ""max_positions"": 147, ""min_units"": 27, ""sized_down"": 4}","{""AUDUSD=X"": -7.80025, ""EURUSD=X"": -4.92954, ""GBPUSD=X"": -6.728079, ""NZDUSD=X"": -6.018525}"
5m,12,trend,0.25,45,atr,10.0,0.75,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 155}",{},2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 9}",{}
5m,12,trend,0.25,45,atr,10.0,1.0,-104.11800316591908,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,49,0.9921957392955073,59.183673469387756,45.24706997204626,71.78496539402894,-0.06938432066091138,0.2550720092413653,6.2517767215939255,100.0,94.21894743442546,-5.781052565574535,-0.11705991273890642,max_positions,0,"{""max_positions"": 2, ""min_units"": 325}","{""AUDUSD=X"": -0.506689, ""NZDUSD=X"": -5.274364}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,23,1.4580673563724411,73.91304347826086,53.52960945624944,87.45155411075103,-0.031450042098390314,0.4832781988788712,1.4454845007830244,100.0,98.68334687914145,-1.316653120858566,-0.08346821457346841,none,0,"{""min_units"": 47}","{""AUDUSD=X"": -0.800283, ""NZDUSD=X"": -0.51637}"
